"last_name, first_name","player_id","year","pop_2b_sba","pop_2b_cs","pop_3b_sba","pop_3b_cs","exchange_2b_3b_sba","maxeff_arm_2b_3b_sba"
"Ward, Taylor","621493","2022",,,,,,
"Wisdom, Patrick","621550","2022",,,,,,
"Olson, Matt","621566","2022",,,,,,
"Mateo, Jorge","622761","2022",,,,,,
"Santander, Anthony","623993","2022",,,,,,
"Alonso, Pete","624413","2022",,,,,,
"Frazier, Adam","624428","2022",,,,,,
"Cronenworth, Jake","630105","2022",,,,,,
"Bellinger, Cody","641355","2022",,,,,,
"Crawford, J.P.","641487","2022",,,,,,
"Mancini III, Trey","641820","2022",,,,,,
"McMahon, Ryan","641857","2022",,,,,,
"Tellez, Rowdy","642133","2022",,,,,,
"Rosario, Amed","642708","2022",,,,,,
"Adames, Willy","642715","2022",,,,,,
"Estrada, Thairo","642731","2022",,,,,,
"Benintendi, Andrew","643217","2022",,,,,,
"Kemp, Tony","643393","2022",,,,,,
"Kiner-Falefa, Isiah","643396","2022",,,,,,
"McNeil, Jeff","643446","2022",,,,,,
"Devers, Rafael","646240","2022",,,,,,
"Arraez, Luis","650333","2022",,,,,,
"Torres, Gleyber","650402","2022",,,,,,
"Díaz, Yandy","650490","2022",,,,,,
"Rengifo, Luis","650859","2022",,,,,,
"Chapman, Matt","656305","2022",,,,,,
"Hoskins, Rhys","656555","2022",,,,,,
"Mullins II, Cedric","656775","2022",,,,,,
"Schwarber, Kyle","656941","2022",,,,,,
"Thomas, Lane","657041","2022",,,,,,
"Verdugo, Alex","657077","2022",,,,,,
"Ohtani, Shohei","660271","2022",,,,,,
"Acuña Jr., Ronald","660670","2022",,,,,,
"Varsho, Daulton","662139","2022","1.96","1.96",,,"0.68","78.9"
"Hoerner, Nico","663538","2022",,,,,,
"Riley, Austin","663586","2022",,,,,,
"Mountcastle, Ryan","663624","2022",,,,,,
"Hayes, Ke'Bryan","663647","2022",,,,,,
"Tucker, Kyle","663656","2022",,,,,,
"Grisham, Trent","663757","2022",,,,,,
"Rodgers, Brendan","663898","2022",,,,,,
"Lowe, Nathaniel","663993","2022",,,,,,
"Happ, Ian","664023","2022",,,,,,
"France, Ty","664034","2022",,,,,,
"Straw, Myles","664702","2022",,,,,,
"Bohm, Alec","664761","2022",,,,,,
"Brown, Seth","664913","2022",,,,,,
"Peña, Jeremy","665161","2022",,,,,,
"Guerrero Jr., Vladimir","665489","2022",,,,,,
"Soto, Juan","665742","2022",,,,,,
"Giménez, Andrés","665926","2022",,,,,,
"Bichette, Bo","666182","2022",,,,,,
"García, Adolis","666969","2022",,,,,,
"Arozarena, Randy","668227","2022",,,,,,
"Reynolds, Bryan","668804","2022",,,,,,
"Rojas, Josh","668942","2022",,,,,,
"Melendez Jr., MJ","669004","2022","1.97","1.94","1.62",,"0.74","83"
"Murphy, Sean","669221","2022","1.89","1.91","1.4","1.4","0.7","86.1"
"Edman, Tommy","669242","2022",,,,,,
"Smith, Will","669257","2022","1.93","1.88","1.51",,"0.71","83.6"
"Hays, Austin","669720","2022",,,,,,
"Alvarez, Yordan","670541","2022",,,,,,
"Kirk, Alejandro","672386","2022","1.99","1.99","1.52",,"0.72","80.3"
"Kim, Ha-Seong","673490","2022",,,,,,
"Rodríguez, Julio","677594","2022",,,,,,
"Witt Jr., Bobby","677951","2022",,,,,,
"Kwan, Steven","680757","2022",,,,,,
"Vaughn, Andrew","683734","2022",,,,,,
"Turner, Justin","457759","2023",,,,,,
"Santana, Carlos","467793","2023",,,,,,
"Goldschmidt, Paul","502671","2023",,,,,,
"Freeman, Freddie","518692","2023",,,,,,
"LeMahieu, DJ","518934","2023",,,,,,
"Perez, Salvador","521692","2023","1.98","1.97","1.51","1.44","0.63","80"
"Ozuna, Marcell","542303","2023",,,,,,
"Semien, Marcus","543760","2023",,,,,,
"Springer III, George","543807","2023",,,,,,
"Harper, Bryce","547180","2023",,,,,,
"Abreu, José","547989","2023",,,,,,
"Díaz, Elias","553869","2023","1.93","1.93","1.5","1.62","0.67","83.4"
"Suárez, Eugenio","553993","2023",,,,,,
"Arenado, Nolan","571448","2023",,,,,,
"Hernández, Enrique","571771","2023",,,,,,
"Muncy, Max","571970","2023",,,,,,
"Walker, Christian","572233","2023",,,,,,
"Canha, Mark","592192","2023",,,,,,
"Castellanos, Nick","592206","2023",,,,,,
"Drury, Brandon","592273","2023",,,,,,
"Machado, Manny","592518","2023",,,,,,
"Realmuto, J.T.","592663","2023","1.83","1.83","1.4","1.36","0.6","86.6"
"Renfroe, Hunter","592669","2023",,,,,,
"Rosario, Eddie","592696","2023",,,,,,
"Yelich, Christian","592885","2023",,,,,,
"Merrifield, Whit","593160","2023",,,,,,
"Bogaerts, Xander","593428","2023",,,,,,
"Profar, Jurickson","595777","2023",,,,,,
"Báez, Javier","595879","2023",,,,,,
"Lindor, Francisco","596019","2023",,,,,,
"Candelario, Jeimer","600869","2023",,,,,,
"Bell, Josh","605137","2023",,,,,,
"Betts, Mookie","605141","2023",,,,,,
"Davis, J.D.","605204","2023",,,,,,
"Arcia, Orlando","606115","2023",,,,,,
"Hernández, Teoscar","606192","2023",,,,,,
"Marte, Ketel","606466","2023",,,,,,
"Nimmo, Brandon","607043","2023",,,,,,
"Turner, Trea","607208","2023",,,,,,
"Ramírez, José","608070","2023",,,,,,
"Bregman, Alex","608324","2023",,,,,,
"Seager, Corey","608369","2023",,,,,,
"Meneses, Joey","608841","2023",,,,,,
"Swanson, Dansby","621020","2023",,,,,,
"Correa, Carlos","621043","2023",,,,,,
"Olson, Matt","621566","2023",,,,,,
"Santander, Anthony","623993","2023",,,,,,
"Alonso, Pete","624413","2023",,,,,,
"Soler, Jorge","624585","2023",,,,,,
"Cronenworth, Jake","630105","2023",,,,,,
"Anderson, Tim","641313","2023",,,,,,
"Bellinger, Cody","641355","2023",,,,,,
"Crawford, J.P.","641487","2023",,,,,,
"McMahon, Ryan","641857","2023",,,,,,
"Smith, Dominic","642086","2023",,,,,,
"Rosario, Amed","642708","2023",,,,,,
"Adames, Willy","642715","2023",,,,,,
"Estrada, Thairo","642731","2023",,,,,,
"Benintendi, Andrew","643217","2023",,,,,,
"McNeil, Jeff","643446","2023",,,,,,
"Albies, Ozzie","645277","2023",,,,,,
"Devers, Rafael","646240","2023",,,,,,
"Arraez, Luis","650333","2023",,,,,,
"Torres, Gleyber","650402","2023",,,,,,
"Díaz, Yandy","650490","2023",,,,,,
"De La Cruz, Bryan","650559","2023",,,,,,
"Chapman, Matt","656305","2023",,,,,,
"McKinstry, Zach","656716","2023",,,,,,
"Schwarber, Kyle","656941","2023",,,,,,
"Thomas, Lane","657041","2023",,,,,,
"Verdugo, Alex","657077","2023",,,,,,
"Ohtani, Shohei","660271","2023",,,,,,
"Acuña Jr., Ronald","660670","2023",,,,,,
"Ruiz, Keibert","660688","2023","2.06","2.05","1.56","1.56","0.69","77.5"
"Contreras, William","661388","2023","1.95","1.95","1.6",,"0.65","81.9"
"Varsho, Daulton","662139","2023",,,,,,
"Nootbaar, Lars","663457","2023",,,,,,
"Hoerner, Nico","663538","2023",,,,,,
"Riley, Austin","663586","2023",,,,,,
"Hayes, Ke'Bryan","663647","2023",,,,,,
"Tucker, Kyle","663656","2023",,,,,,
"India, Jonathan","663697","2023",,,,,,
"Raleigh, Cal","663728","2023","1.96","1.95","1.47",,"0.68","84.8"
"Grisham, Trent","663757","2023",,,,,,
"Vierling, Matt","663837","2023",,,,,,
"Stephenson, Tyler","663886","2023","2.01","1.96","1.58","1.71","0.7","82.1"
"Lowe, Nathaniel","663993","2023",,,,,,
"Happ, Ian","664023","2023",,,,,,
"France, Ty","664034","2023",,,,,,
"Straw, Myles","664702","2023",,,,,,
"Bohm, Alec","664761","2023",,,,,,
"Wade Jr., LaMonte","664774","2023",,,,,,
"Peña, Jeremy","665161","2023",,,,,,
"Tatis Jr., Fernando","665487","2023",,,,,,
"Guerrero Jr., Vladimir","665489","2023",,,,,,
"Soto, Juan","665742","2023",,,,,,
"Taveras, Leody","665750","2023",,,,,,
"Giménez, Andrés","665926","2023",,,,,,
"Bichette, Bo","666182","2023",,,,,,
"García, Adolis","666969","2023",,,,,,
"Gurriel Jr., Lourdes","666971","2023",,,,,,
"Rooker Jr., Brent","667670","2023",,,,,,
"Arozarena, Randy","668227","2023",,,,,,
"Steer, Spencer","668715","2023",,,,,,
"Reynolds, Bryan","668804","2023",,,,,,
"Rutschman, Adley","668939","2023","1.91","1.92","1.46",,"0.65","85.3"
"Melendez Jr., MJ","669004","2023","2.1",,"1.6",,"0.79","79.7"
"Edman, Tommy","669242","2023",,,,,,
"Smith, Will","669257","2023","1.91","1.97","1.51","1.49","0.61","82.8"
"Suwinski, Jack","669261","2023",,,,,,
"Burger, Jake","669394","2023",,,,,,
"Hays, Austin","669720","2023",,,,,,
"Paredes, Isaac","670623","2023",,,,,,
"Friedl Jr., TJ","670770","2023",,,,,,
"Casas, Triston","671213","2023",,,,,,
"Harris II, Michael","671739","2023",,,,,,
"Garcia, Maikel","672580","2023",,,,,,
"Robert Jr., Luis","673357","2023",,,,,,
"Kim, Ha-Seong","673490","2023",,,,,,
"Suzuki, Seiya","673548","2023",,,,,,
"Jung, Josh","673962","2023",,,,,,
"Rodríguez, Julio","677594","2023",,,,,,
"Witt Jr., Bobby","677951","2023",,,,,,
"Tovar, Ezequiel","678662","2023",,,,,,
"Torkelson, Spencer","679529","2023",,,,,,
"Kwan, Steven","680757","2023",,,,,,
"Stott, Bryson","681082","2023",,,,,,
"Outman, James","681546","2023",,,,,,
"Abrams, CJ","682928","2023",,,,,,
"Carroll, Corbin","682998","2023",,,,,,
"Henderson, Gunnar","683002","2023",,,,,,
"Volpe, Anthony","683011","2023",,,,,,
"Vaughn, Andrew","683734","2023",,,,,,
"Yoshida, Masataka","807799","2023",,,,,,
"McCutchen, Andrew","457705","2024",,,,,,
"Turner, Justin","457759","2024",,,,,,
"Santana, Carlos","467793","2024",,,,,,
"Goldschmidt, Paul","502671","2024",,,,,,
"Altuve, Jose","514888","2024",,,,,,
"Freeman, Freddie","518692","2024",,,,,,
"Perez, Salvador","521692","2024","2.02","2.02","1.43","1.43","0.65","80.6"
"Ozuna, Marcell","542303","2024",,,,,,
"Semien, Marcus","543760","2024",,,,,,
"Springer III, George","543807","2024",,,,,,
"Harper, Bryce","547180","2024",,,,,,
"Suárez, Eugenio","553993","2024",,,,,,
"Arenado, Nolan","571448","2024",,,,,,
"Walker, Christian","572233","2024",,,,,,
"Canha, Mark","592192","2024",,,,,,
"Castellanos, Nick","592206","2024",,,,,,
"Judge, Aaron","592450","2024",,,,,,
"Machado, Manny","592518","2024",,,,,,
"Yelich, Christian","592885","2024",,,,,,
"Profar, Jurickson","595777","2024",,,,,,
"Lindor, Francisco","596019","2024",,,,,,
"Candelario, Jeimer","600869","2024",,,,,,
"Bell, Josh","605137","2024",,,,,,
"Betts, Mookie","605141","2024",,,,,,
"Arcia, Orlando","606115","2024",,,,,,
"Hernández, Teoscar","606192","2024",,,,,,
"Marte, Ketel","606466","2024",,,,,,
"Nimmo, Brandon","607043","2024",,,,,,
"Ramírez, José","608070","2024",,,,,,
"Bregman, Alex","608324","2024",,,,,,
"Seager, Corey","608369","2024",,,,,,
"Winker, Jesse","608385","2024",,,,,,
"Meneses, Joey","608841","2024",,,,,,
"Swanson, Dansby","621020","2024",,,,,,
"Correa, Carlos","621043","2024",,,,,,
"Ward, Taylor","621493","2024",,,,,,
"Olson, Matt","621566","2024",,,,,,
"Santander, Anthony","623993","2024",,,,,,
"Alonso, Pete","624413","2024",,,,,,
"Soler, Jorge","624585","2024",,,,,,
"Cronenworth, Jake","630105","2024",,,,,,
"Bellinger, Cody","641355","2024",,,,,,
"Crawford, J.P.","641487","2024",,,,,,
"Garver, Mitch","641598","2024","2.01","2.02",,,"0.66","79.6"
"Heim, Jonah","641680","2024","1.96","1.97","1.53","1.5","0.68","83.4"
"McMahon, Ryan","641857","2024",,,,,,
"Adames, Willy","642715","2024",,,,,,
"Estrada, Thairo","642731","2024",,,,,,
"McNeil, Jeff","643446","2024",,,,,,
"Albies, Ozzie","645277","2024",,,,,,
"Devers, Rafael","646240","2024",,,,,,
"Naylor, Josh","647304","2024",,,,,,
"Arraez, Luis","650333","2024",,,,,,
"Torres, Gleyber","650402","2024",,,,,,
"Castro, Willi","650489","2024",,,,,,
"Díaz, Yandy","650490","2024",,,,,,
"De La Cruz, Bryan","650559","2024",,,,,,
"Chapman, Matt","656305","2024",,,,,,
"Joe, Connor","656582","2024",,,,,,
"Schwarber, Kyle","656941","2024",,,,,,
"Thomas, Lane","657041","2024",,,,,,
"Verdugo, Alex","657077","2024",,,,,,
"DeJong, Paul","657557","2024",,,,,,
"Sheets, Gavin","657757","2024",,,,,,
"Ohtani, Shohei","660271","2024",,,,,,
"Contreras, William","661388","2024","1.96","1.93","1.6","1.72","0.64","82.5"
"Varsho, Daulton","662139","2024",,,,,,
"Hoerner, Nico","663538","2024",,,,,,
"Riley, Austin","663586","2024",,,,,,
"Mountcastle, Ryan","663624","2024",,,,,,
"India, Jonathan","663697","2024",,,,,,
"Raleigh, Cal","663728","2024","1.95","1.97","1.5","1.53","0.66","84.5"
"Vierling, Matt","663837","2024",,,,,,
"Rodgers, Brendan","663898","2024",,,,,,
"Lowe, Nathaniel","663993","2024",,,,,,
"Happ, Ian","664023","2024",,,,,,
"France, Ty","664034","2024",,,,,,
"Bohm, Alec","664761","2024",,,,,,
"Peña, Jeremy","665161","2024",,,,,,
"Tatis Jr., Fernando","665487","2024",,,,,,
"Guerrero Jr., Vladimir","665489","2024",,,,,,
"Soto, Juan","665742","2024",,,,,,
"Taveras, Leody","665750","2024",,,,,,
"Cruz, Oneil","665833","2024",,,,,,
"Chisholm Jr., Jazz","665862","2024",,,,,,
"Giménez, Andrés","665926","2024",,,,,,
"Bichette, Bo","666182","2024",,,,,,
"Morel, Christopher","666624","2024",,,,,,
"García, Adolis","666969","2024",,,,,,
"Gurriel Jr., Lourdes","666971","2024",,,,,,
"Rooker Jr., Brent","667670","2024",,,,,,
"Arozarena, Randy","668227","2024",,,,,,
"Bleday, JJ","668709","2024",,,,,,
"Steer, Spencer","668715","2024",,,,,,
"Reynolds, Bryan","668804","2024",,,,,,
"Turang, Brice","668930","2024",,,,,,
"Rutschman, Adley","668939","2024","1.97","1.98","1.5","1.52","0.71","84.7"
"Langeliers, Shea","669127","2024","1.9","1.87","1.42",,"0.64","86.3"
"Smith, Will","669257","2024","1.93","1.92",,,"0.62","82.9"
"Gorman, Nolan","669357","2024",,,,,,
"Burger, Jake","669394","2024",,,,,,
"Smith, Josh","669701","2024",,,,,,
"Alvarez, Yordan","670541","2024",,,,,,
"Paredes, Isaac","670623","2024",,,,,,
"García, Luis","671277","2024",,,,,,
"Freeman, Tyler","671289","2024",,,,,,
"Garcia, Maikel","672580","2024",,,,,,
"Diaz, Yainer","673237","2024","1.96","1.91","1.47","1.46","0.73","86.8"
"Kim, Ha-Seong","673490","2024",,,,,,
"Suzuki, Seiya","673548","2024",,,,,,
"Westburg, Jordan","676059","2024",,,,,,
"Burleson, Alec","676475","2024",,,,,,
"Rodríguez, Julio","677594","2024",,,,,,
"Witt Jr., Bobby","677951","2024",,,,,,
"Tovar, Ezequiel","678662","2024",,,,,,
"Rafaela, Ceddanne","678882","2024",,,,,,
"Kwan, Steven","680757","2024",,,,,,
"Duran, Jarren","680776","2024",,,,,,
"Gelof, Zack","680869","2024",,,,,,
"Donovan, Brendan","680977","2024",,,,,,
"Stott, Bryson","681082","2024",,,,,,
"O'Hoppe, Logan","681351","2024","2.02","1.97","1.61","1.65","0.74","84"
"Pages, Andy","681624","2024",,,,,,
"De La Cruz, Elly","682829","2024",,,,,,
"Abrams, CJ","682928","2024",,,,,,
"Greene, Riley","682985","2024",,,,,,
"Carroll, Corbin","682998","2024",,,,,,
"Henderson, Gunnar","683002","2024",,,,,,
"Volpe, Anthony","683011","2024",,,,,,
"Vaughn, Andrew","683734","2024",,,,,,
"Busch, Michael","683737","2024",,,,,,
"Frelick, Sal","686217","2024",,,,,,
"Pasquantino, Vinnie","686469","2024",,,,,,
"Doyle, Brenton","686668","2024",,,,,,
"Neto, Zach","687263","2024",,,,,,
"Keith, Colt","690993","2024",,,,,,
"Winn, Masyn","691026","2024",,,,,,
"Chourio, Jackson","694192","2024",,,,,,
"Schanuel, Nolan","694384","2024",,,,,,
"Young, Jacob","696285","2024",,,,,,
"Merrill, Jackson","701538","2024",,,,,,
